grain_radius_um_mrn,mrn_weight_area
0.0049999999999999,0.18478120764382341
0.007135457486209,0.15467919095443425
0.0101829507074994,0.12948098142337258
0.014532002371505,0.10838771813397058
0.0207384970222728,0.09073067961908705
0.0295957327660602,0.07595008332924238
0.0422358185850857,0.06357733880024162
0.0602743775818237,0.05322019189101284
0.0860170517485636,0.04455028911819555
0.1227542031681846,0.03729276783855349
0.175181479592011,0.03121754225590942
0.25,0.02613200899215686
