rng_seed,grain_radius_um,site_area_angstroms_sq,surface_temperature_k,gas_temperature_k,h_gas_density_cm3,sticking_probability,sticking_temp_model,initial_h_count,initial_h_coverage,uv_flux_factor,uv_stimulated_diffusion_factor,enable_LH,enable_diffusion,use_3d_lattice,porosity_fraction,chemisorption_fraction,surface_defect_fraction,E_phys_mean_meV,heterogeneity_E_bind_sigma_meV,E_chem_mean_eV,heterogeneity_E_chem_sigma_eV,uv_pulse_enabled,uv_defect_creation_rate,uv_pulse_duration,er_cross_section_cm2,er_reaction_probability,enable_h2_blocking,E_h2_bind_eV,h2_desorption_prefactor_s,h2_stick_transition_K,h2_stick_prob_lowT,sticking_blocking_strength,er_blocking_strength,beam_dissociation_fraction,h2_beam_stick_probability,diffusion_mode,diffusion_rate_cap_s,enable_chemisorption_diffusion,lh_exclude_chemisorption,lh_formation_mode,enable_grain_cache,grain_cache_dir,gas_flux_h_cm2_s,arrival_rate_per_site_s,final_time_mean,final_time_std,final_time_ci95,final_h_atoms_on_surface_mean,final_h_atoms_on_surface_std,final_h_atoms_on_surface_ci95,h2_formed_LH_mean,h2_formed_LH_std,h2_formed_LH_ci95,h2_formed_ER_mean,h2_formed_ER_std,h2_formed_ER_ci95,h2_formed_UV_mean,h2_formed_UV_std,h2_formed_UV_ci95,total_h2_formed_mean,total_h2_formed_std,total_h2_formed_ci95,total_h2_desorbed_mean,total_h2_desorbed_std,total_h2_desorbed_ci95,total_h2_desorbed_LH_mean,total_h2_desorbed_LH_std,total_h2_desorbed_LH_ci95,total_h2_desorbed_ER_mean,total_h2_desorbed_ER_std,total_h2_desorbed_ER_ci95,total_h2_desorbed_UV_mean,total_h2_desorbed_UV_std,total_h2_desorbed_UV_ci95,total_h2_desorbed_beam_mean,total_h2_desorbed_beam_std,total_h2_desorbed_beam_ci95,total_h2_released_formed_mean,total_h2_released_formed_std,total_h2_released_formed_ci95,total_h2_released_beam_mean,total_h2_released_beam_std,total_h2_released_beam_ci95,total_h2_released_formed_gas_mean,total_h2_released_formed_gas_std,total_h2_released_formed_gas_ci95,total_h2_released_total_gas_mean,total_h2_released_total_gas_std,total_h2_released_total_gas_ci95,h2_on_surface_mean,h2_on_surface_std,h2_on_surface_ci95,epsilon_mean,epsilon_std,epsilon_ci95,impinging_h_atoms_mean,impinging_h_atoms_std,impinging_h_atoms_ci95,impinging_h2_molecules_mean,impinging_h2_molecules_std,impinging_h2_molecules_ci95,adsorption_rate_s_mean,adsorption_rate_s_std,adsorption_rate_s_ci95,adsorption_rate_cm2_s_mean,adsorption_rate_cm2_s_std,adsorption_rate_cm2_s_ci95,h2_release_rate_s_mean,h2_release_rate_s_std,h2_release_rate_s_ci95,h2_release_rate_cm2_s_mean,h2_release_rate_cm2_s_std,h2_release_rate_cm2_s_ci95
1234,0.005,25,20.0,100.0,10.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,6852826271.108907,48447815.832505114,42466382.94864582,8.8,2.949576240750525,2.5854175678214917,704.2,22.55437873229941,19.769784621993225,12.8,4.658325879540847,4.083202664575933,0.0,0.0,0.0,717.0,18.34393632784414,16.079169132763045,717.0,18.34393632784414,16.079169132763045,704.2,22.55437873229941,19.769784621993225,12.8,4.658325879540847,4.083202664575933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,18.34393632784414,16.079169132763045,717.0,18.34393632784414,16.079169132763045,0.0,0.0,0.0,0.28680000000000005,0.007337574531137659,0.006431667653105222,5000.0,0.0,0.0,0.0,0.0,0.0,3.6586818016825584e-07,4.201850358313054e-09,3.6830842287281756e-09,116459.4587876281,1337.4905093159507,1172.3621216517822,1.0463542112481441e-07,2.9171356022811246e-09,2.5569820944638707e-09,33306.488989032674,928.5531015447874,813.9126794627846
1234,0.005,25,20.0,100.0,10.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,6773534904.318644,33043043.521188203,28963504.666769445,6.8,5.718391382198319,5.012391046197413,699.2,18.349386910739007,16.083946779320055,10.2,3.271085446759225,2.8672328123122472,0.0,0.0,0.0,709.4,15.533834040570923,13.616005875439388,709.4,15.533834040570923,13.616005875439388,699.2,18.349386910739007,16.083946779320055,10.2,3.271085446759225,2.8672328123122472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.4,15.533834040570923,13.616005875439388,709.4,15.533834040570923,13.616005875439388,0.0,0.0,0.0,0.28375999999999996,0.0062135336162283785,0.005446402350175764,5000.0,0.0,0.0,0.0,0.0,0.0,3.6961165625465385e-07,3.984148344181596e-09,3.492259999773045e-09,117651.0442346212,1268.1938059757824,1111.6208830519631,1.0472917240148533e-07,2.125531897178325e-09,1.8631108536904527e-09,33336.330947239374,676.5778162708477,593.0466037859916
1234,0.005,25,20.0,100.0,100.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,681392245.0123521,11909152.982467532,10438832.844310772,7.0,1.8708286933869707,1.639853652006788,701.6,14.842506526863984,13.010030591816452,14.0,3.4641016151377544,3.0364189434266144,0.0,0.0,0.0,715.6,15.274161188098022,13.38839258462344,715.6,15.274161188098022,13.38839258462344,701.6,14.842506526863984,13.010030591816452,14.0,3.4641016151377544,3.0364189434266144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.6,15.274161188098022,13.38839258462344,715.6,15.274161188098022,13.38839258462344,0.0,0.0,0.0,0.28624,0.006109664475239206,0.0053553570338493745,5000.0,0.0,0.0,0.0,0.0,0.0,3.6761515770860552e-06,8.560227631149303e-08,7.50337034735976e-08,1170155.3900966244,27248.05082978481,23883.969612629204,1.0506193651002548e-06,3.5596043092454255e-08,3.12013074572179e-08,334422.5305275485,11330.57242535244,9931.684625492506
1234,0.005,25,20.0,100.0,100.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,679649488.3133976,5821324.94155207,5102616.2890627645,7.4,3.286335345030997,2.8805999375130176,691.2,22.219360926903363,19.47612856807019,12.8,5.890670590009257,5.163400429949241,0.0,0.0,0.0,704.0,20.149441679609886,17.661764351275895,704.0,20.149441679609886,17.661764351275895,691.2,22.219360926903363,19.47612856807019,12.8,5.890670590009257,5.163400429949241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,20.149441679609886,17.661764351275895,704.0,20.149441679609886,17.661764351275895,0.0,0.0,0.0,0.28159999999999996,0.008059776671843953,0.007064705740510356,5000.0,0.0,0.0,0.0,0.0,0.0,3.6503644708315046e-06,2.8655109477848574e-08,2.511731089650582e-08,1161947.0992397293,9121.204636478053,7995.088372709663,1.0357670140931292e-06,2.527603335015584e-08,2.215542007882008e-08,329694.8803689085,8045.6112988658115,7052.289243643297
1234,0.005,25,20.0,100.0,100.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,685283847.4056183,4844596.336181786,4246475.918649567,8.8,2.949576240750525,2.5854175678214917,704.2,22.55437873229941,19.769784621993225,12.8,4.658325879540847,4.083202664575933,0.0,0.0,0.0,717.0,18.34393632784414,16.079169132763045,717.0,18.34393632784414,16.079169132763045,704.2,22.55437873229941,19.769784621993225,12.8,4.658325879540847,4.083202664575933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.0,18.34393632784414,16.079169132763045,717.0,18.34393632784414,16.079169132763045,0.0,0.0,0.0,0.28680000000000005,0.007337574531137659,0.006431667653105222,5000.0,0.0,0.0,0.0,0.0,0.0,3.6586752722682103e-06,4.2017511214469595e-08,3.6829972437798194e-08,1164592.5094991429,13374.589212403996,11723.344334827716,1.0463523382461234e-06,2.9170941612316473e-08,2.556945769782424e-08,333064.29369526665,9285.399104490449,8139.011169575676
1234,0.005,25,20.0,100.0,1000.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,68140451.68014963,1190945.4200463083,1043909.6873525096,7.0,1.8708286933869707,1.639853652006788,701.6,14.842506526863984,13.010030591816452,14.0,3.4641016151377544,3.0364189434266144,0.0,0.0,0.0,715.6,15.274161188098022,13.38839258462344,715.6,15.274161188098022,13.38839258462344,701.6,14.842506526863984,13.010030591816452,14.0,3.4641016151377544,3.0364189434266144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.6,15.274161188098022,13.38839258462344,715.6,15.274161188098022,13.38839258462344,0.0,0.0,0.0,0.28624,0.006109664475239206,0.0053553570338493745,5000.0,0.0,0.0,0.0,0.0,0.0,3.676085420348447e-05,8.560303829069183e-07,7.50343713778137e-07,11701343.317530058,272482.93375296815,238841.82213144176,1.0506004419399187e-05,3.559528051448191e-07,3.120063902815365e-07,3344165.0709853554,113303.29689244842,99314.7185791313
1234,0.005,25,20.0,100.0,1000.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,67854548.92787713,670884.8383666846,588056.4886354514,9.6,9.396807968666806,8.23666534466467,699.6,8.820430828479978,7.73144850593988,14.6,3.0495901363953815,2.673083612609228,0.0,0.0,0.0,714.2,6.760177512462229,5.925556851469741,714.2,6.760177512462229,5.925556851469741,699.6,8.820430828479978,7.73144850593988,14.6,3.0495901363953815,2.673083612609228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.2,6.760177512462229,5.925556851469741,714.2,6.760177512462229,5.925556851469741,0.0,0.0,0.0,0.28568000000000005,0.002704071004984897,0.0023702227405879017,5000.0,0.0,0.0,0.0,0.0,0.0,3.706481339179616e-05,8.27644164425087e-07,7.254620962315189e-07,11798096.532166073,263447.31977882836,230921.75728210932,1.0525656392147667e-05,6.62574796048919e-08,5.807724153842293e-08,3350420.4881942114,21090.41079185783,18486.560143963794
1234,0.005,25,20.0,100.0,1000.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,67966070.54020485,582214.4490448269,510333.46553435357,7.4,3.286335345030997,2.8805999375130176,691.2,22.219360926903363,19.47612856807019,12.8,5.890670590009257,5.163400429949241,0.0,0.0,0.0,704.0,20.149441679609886,17.661764351275895,704.0,20.149441679609886,17.661764351275895,691.2,22.219360926903363,19.47612856807019,12.8,5.890670590009257,5.163400429949241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,20.149441679609886,17.661764351275895,704.0,20.149441679609886,17.661764351275895,0.0,0.0,0.0,0.28159999999999996,0.008059776671843953,0.007064705740510356,5000.0,0.0,0.0,0.0,0.0,0.0,3.650304219548703e-05,2.8649625279930633e-07,2.511250378508196e-07,11619279.20660758,91194.58962063037,79935.5822161951,1.0357498683181552e-05,2.527259528848135e-07,2.2152406484891e-07,3296894.22699228,80445.16929845493,70513.29986902712
1234,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,6831284908.454877,143077621.42485088,125413064.72545917,5.0,2.1213203435596424,1.8594192641790066,681.6,10.406728592598155,9.121899802124554,15.4,4.39317652729776,3.8507890100601463,0.0,0.0,0.0,697.0,13.095800853708795,11.478975564047516,697.0,13.095800853708795,11.478975564047516,681.6,10.406728592598155,9.121899802124554,15.4,4.39317652729776,3.8507890100601463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,13.095800853708795,11.478975564047516,697.0,13.095800853708795,11.478975564047516,0.0,0.0,0.0,0.27880000000000005,0.005238320341483524,0.004591590225619012,5000.0,0.0,0.0,0.0,0.0,0.0,3.636083221942751e-07,1.2567116195456772e-08,1.101556302891851e-08,115740.12365313878,4000.2373258343137,3506.36261398542,1.020665458387947e-07,2.8660208863475667e-09,2.5121780705084842e-09,32488.790589119388,912.2827821336584,799.6511156969683
1234,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,6770754921.80875,44576115.4829524,39072687.96196287,5.4,1.51657508881031,1.3293366766925523,687.0,12.62933094031509,11.070096657211264,12.2,2.4899799195977463,2.1825636302293683,0.0,0.0,0.0,699.2,11.233877335986895,9.846927642671089,699.2,11.233877335986895,9.846927642671089,687.0,12.62933094031509,11.070096657211264,12.2,2.4899799195977463,2.1825636302293683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.2,11.233877335986895,9.846927642671089,699.2,11.233877335986895,9.846927642671089,0.0,0.0,0.0,0.27968000000000004,0.004493550934394755,0.003938771057068433,5000.0,0.0,0.0,0.0,0.0,0.0,3.69858181019866e-07,1.7235000404548315e-09,1.5107143938748111e-09,117729.51550457734,548.6071017149369,480.8753267705062,1.0326922884284187e-07,1.6372560476792085e-09,1.4351182011198718e-09,32871.61647925282,521.1547861904895,456.8123112587508
1234,0.005,25,50.0,100.0,10.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,6774008653.515117,19188485.714756902,16819449.30984419,5.0,3.5355339059327378,3.0990321069650117,656.0,17.219175357722563,15.093272673611908,12.4,1.816590212458495,1.592311527308648,0.0,0.0,0.0,668.4,18.036074961032956,15.80931674677941,668.4,18.036074961032956,15.80931674677941,656.0,17.219175357722563,15.093272673611908,12.4,1.816590212458495,1.592311527308648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.4,18.036074961032956,15.80931674677941,668.4,18.036074961032956,15.80931674677941,0.0,0.0,0.0,0.26736,0.007214429984413181,0.006323726698711763,5000.0,0.0,0.0,0.0,0.0,0.0,3.65421944631653e-07,2.4192484204671518e-09,2.1205647376684293e-09,116317.41760476089,770.0706893692088,674.9967202925928,9.866827508868072e-08,2.50200198801964e-09,2.1931014378201996e-09,31407.087413428893,796.4119680381472,698.0858690620532
1234,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,683129319.3159287,14307772.935364777,12541315.93292208,5.0,2.1213203435596424,1.8594192641790066,681.6,10.406728592598155,9.121899802124554,15.4,4.39317652729776,3.8507890100601463,0.0,0.0,0.0,697.0,13.095800853708795,11.478975564047516,697.0,13.095800853708795,11.478975564047516,681.6,10.406728592598155,9.121899802124554,15.4,4.39317652729776,3.8507890100601463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,13.095800853708795,11.478975564047516,697.0,13.095800853708795,11.478975564047516,0.0,0.0,0.0,0.27880000000000005,0.005238320341483524,0.004591590225619012,5000.0,0.0,0.0,0.0,0.0,0.0,3.6360788106161743e-06,1.256709921253356e-07,1.1015548142729973e-07,1157399.832362527,40002.31920001956,35063.57875564438,1.0206642186354776e-06,2.8660097710098505e-08,2.5121683274853995e-08,324887.5112657264,9122.792440117772,7996.48014396401
1234,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,680503553.7715089,5293546.353730274,4639997.95968292,6.8,4.969909455915671,4.356317711095002,672.0,12.041594578792296,10.554923021983628,13.2,1.9235384061671343,1.6860557523403545,0.0,0.0,0.0,685.2,11.882760622010357,10.415698920379754,685.2,11.882760622010357,10.415698920379754,672.0,12.041594578792296,10.554923021983628,13.2,1.9235384061671343,1.6860557523403545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.2,11.882760622010357,10.415698920379754,685.2,11.882760622010357,10.415698920379754,0.0,0.0,0.0,0.27408,0.004753104248804153,0.00416627956815191,5000.0,0.0,0.0,0.0,0.0,0.0,3.6390447025901854e-06,4.830459474943334e-08,4.234084413424245e-08,1158343.905099208,15375.830056846153,13477.50927729624,1.0068476300706134e-06,1.0433931937056792e-08,9.145744584875098e-09,320489.55453219614,3321.2236873339643,2911.1809178776107
1234,0.005,25,50.0,100.0,100.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,3624129.740951857,9.060324352379643e-09,677076415.3011053,4457552.245568923,3907216.8150647865,5.4,1.51657508881031,1.3293366766925523,687.0,12.62933094031509,11.070096657211264,12.2,2.4899799195977463,2.1825636302293683,0.0,0.0,0.0,699.2,11.233877335986895,9.846927642671089,699.2,11.233877335986895,9.846927642671089,687.0,12.62933094031509,11.070096657211264,12.2,2.4899799195977463,2.1825636302293683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.2,11.233877335986895,9.846927642671089,699.2,11.233877335986895,9.846927642671089,0.0,0.0,0.0,0.27968000000000004,0.004493550934394755,0.003938771057068433,5000.0,0.0,0.0,0.0,0.0,0.0,3.698576766302659e-06,1.7235144401036535e-08,1.5107270157235094e-08,1177293.5495238118,5486.11685265507,4808.793444297222,1.0326908797597415e-06,1.6372520540099415e-08,1.4351147005144155e-08,328715.7163993619,5211.535149660831,4568.111969814293
1234,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,68313528.73943779,1430777.2224301582,1254131.5309647708,5.0,2.1213203435596424,1.8594192641790066,681.6,10.406728592598155,9.121899802124554,15.4,4.39317652729776,3.8507890100601463,0.0,0.0,0.0,697.0,13.095800853708795,11.478975564047516,697.0,13.095800853708795,11.478975564047516,681.6,10.406728592598155,9.121899802124554,15.4,4.39317652729776,3.8507890100601463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.0,13.095800853708795,11.478975564047516,697.0,13.095800853708795,11.478975564047516,0.0,0.0,0.0,0.27880000000000005,0.005238320341483524,0.004591590225619012,5000.0,0.0,0.0,0.0,0.0,0.0,3.6360470036205187e-05,1.256688139879123e-06,1.1015357220566933e-06,11573897.078813601,400016.2587734432,350629.71031524567,1.0206552890988728e-05,2.8659423702968765e-07,2.5121092481556303e-07,3248846.6890594605,91225.77896985029,79962.92088616674
1234,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,68009961.5262578,1167677.4696599261,1023514.4295981809,11.0,7.416198487095663,6.500584589096584,684.4,19.982492337043446,17.515426800395133,13.0,2.23606797749979,1.9599999999999997,0.0,0.0,0.0,697.4,21.419617176784463,18.775122263250378,697.4,21.419617176784463,18.775122263250378,684.4,19.982492337043446,17.515426800395133,13.0,2.23606797749979,1.9599999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,697.4,21.419617176784463,18.775122263250378,697.4,21.419617176784463,18.775122263250378,0.0,0.0,0.0,0.27896,0.008567846870713778,0.007510048905300144,5000.0,0.0,0.0,0.0,0.0,0.0,3.6923864775804783e-05,1.1720488726069709e-06,1.0273461332236619e-06,11753231.194252094,373074.7432413649,327014.43073778105,1.0258864373420888e-05,4.2499423021925457e-07,3.725238676156558e-07,3265497.9510785467,135279.86504985846,118578.02990148473
1234,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,10.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,36241297.40951857,9.060324352379643e-08,68050938.38929453,529356.1848483235,464001.1541432718,6.8,4.969909455915671,4.356317711095002,672.0,12.041594578792296,10.554923021983628,13.2,1.9235384061671343,1.6860557523403545,0.0,0.0,0.0,685.2,11.882760622010357,10.415698920379754,685.2,11.882760622010357,10.415698920379754,672.0,12.041594578792296,10.554923021983628,13.2,1.9235384061671343,1.6860557523403545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.2,11.882760622010357,10.415698920379754,685.2,11.882760622010357,10.415698920379754,0.0,0.0,0.0,0.27408,0.004753104248804153,0.00416627956815191,5000.0,0.0,0.0,0.0,0.0,0.0,3.6390135206094946e-05,4.830378029010103e-07,4.234013022916112e-07,11583339.795664834,153755.70806388953,134772.82034251204,1.0068390037574413e-05,1.0433831604378169e-07,9.145656639404708e-08,3204868.0869143223,33211.91750450439,29111.5292396493
1234,0.005,25,150.0,100.0,10.0,0.5,constant,0,0.0,0.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,6828267654.793849,103392369.74169843,90627407.90211418,237.0,5.1478150704935,4.512258857822764,0.0,0.0,0.0,419.2,12.93058390019569,11.334156519123951,0.0,0.0,0.0,419.2,12.93058390019569,11.334156519123951,419.2,12.93058390019569,11.334156519123951,0.0,0.0,0.0,419.2,12.93058390019569,11.334156519123951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.2,12.93058390019569,11.334156519123951,419.2,12.93058390019569,11.334156519123951,0.0,0.0,0.0,0.16768,0.0051722335600782815,0.004533662607649585,5000.0,0.0,0.0,0.0,0.0,0.0,3.3408784291367544e-07,8.623650938838313e-09,7.55896332768116e-09,106343.46325324013,2744.9933488303586,2406.0927565016336,6.141413269761309e-08,2.4536982591287112e-09,2.150761352644399e-09,19548.725589053432,781.0364135926234,684.6086013687326
1234,0.005,25,150.0,100.0,10.0,0.5,constant,0,0.0,1.0,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,rate_only,200.0,False,False,diffusion_limited,True,grain_cache,362412.9740951857,9.060324352379643e-10,6839599346.0774555,70870708.031723,62120914.54280939,226.4,8.677557259966655,7.6062143014774435,0.0,0.0,0.0,440.8,16.037456157383563,14.057450124400226,0.0,0.0,0.0,440.8,16.037456157383563,14.057450124400226,440.8,16.037456157383563,14.057450124400226,0.0,0.0,0.0,440.8,16.037456157383563,14.057450124400226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.8,16.037456157383563,14.057450124400226,440.8,16.037456157383563,14.057450124400226,0.0,0.0,0.0,0.17632,0.006414982462953428,0.005622980049760093,5000.0,0.0,0.0,0.0,0.0,0.0,3.3158636265558413e-07,6.0634729548826044e-09,5.314868381084815e-09,105547.21735699607,1930.063386147178,1691.775149464938,6.445282287123304e-08,2.4114409301196024e-09,2.113721170641318e-09,20515.9707123662,767.5854880053048,672.8183452511066
