temperature_k,epsilon_mean,epsilon_std,epsilon_ci95,impinging_atoms_mean,h2_desorbed_mean,theta_h2_mean,theta_h2_std,theta_h2_ci95,h2_desorbed_LH_mean,h2_desorbed_ER_mean,h2_desorbed_UV_mean,frac_desorbed_LH,frac_desorbed_ER,frac_desorbed_UV
64.5,0.22718172315810362,0.01831612545962889,0.01605479183196075,520.8,59.2,0.0,0.0,0.0,21.4,37.8,0.0,0.3614864864864865,0.6385135135135135,0.0
65.5,0.2473950270435376,0.034985824095364146,0.030666426923025052,531.6,66.0,0.0,0.0,0.0,24.8,41.2,0.0,0.37575757575757573,0.6242424242424243,0.0
66.5,0.24046261629088939,0.022156523969729267,0.019421049546635906,515.2,62.0,0.0,0.0,0.0,23.4,38.6,0.0,0.3774193548387097,0.6225806451612903,0.0
67.5,0.2512473534857226,0.010479006579055187,0.009185254250594488,495.8,62.2,0.0,0.0,0.0,22.4,39.8,0.0,0.36012861736334406,0.639871382636656,0.0
68.5,0.24492437880176826,0.02063008956205068,0.01808307079592044,523.4,64.2,0.0,0.0,0.0,20.4,43.8,0.0,0.3177570093457944,0.6822429906542056,0.0
69.5,0.2654557226824839,0.027065597725581685,0.02372404241549722,508.4,67.6,0.0,0.0,0.0,23.4,44.2,0.0,0.34615384615384615,0.6538461538461539,0.0
70.5,0.266452907427928,0.010203054115463664,0.00894337125147201,520.0,69.2,0.0,0.0,0.0,23.6,45.6,0.0,0.34104046242774566,0.6589595375722543,0.0
71.5,0.2542820973942391,0.011063803709968,0.009697851536599503,506.0,64.4,0.0,0.0,0.0,23.4,41.0,0.0,0.36335403726708076,0.6366459627329193,0.0
72.5,0.23195560465578371,0.023890859838683918,0.020941261962965023,514.4,59.6,0.0,0.0,0.0,21.2,38.4,0.0,0.35570469798657717,0.6442953020134228,0.0
73.5,0.25245577883379267,0.019483811255133668,0.017078313559483714,517.2,65.2,0.0,0.0,0.0,22.0,43.2,0.0,0.3374233128834356,0.6625766871165644,0.0
74.5,0.24551883059986954,0.019197602070171522,0.016827440147686532,513.0,63.0,0.0,0.0,0.0,23.2,39.8,0.0,0.3682539682539683,0.6317460317460317,0.0
75.5,0.22565828456501355,0.015594985234789572,0.013669607260493238,512.8,57.8,0.0,0.0,0.0,22.0,35.8,0.0,0.3806228373702422,0.6193771626297578,0.0
76.5,0.23093567479484328,0.03936633228067529,0.03450611164173824,530.0,61.2,0.0,0.0,0.0,21.8,39.4,0.0,0.3562091503267974,0.6437908496732027,0.0
77.5,0.25707032875115077,0.03806933853994935,0.033369246502841496,510.8,65.6,0.0,0.0,0.0,23.4,42.2,0.0,0.3567073170731707,0.6432926829268293,0.0
78.5,0.21926523504125378,0.02339640604236409,0.020507854101245865,522.8,57.2,0.0,0.0,0.0,21.2,36.0,0.0,0.3706293706293706,0.6293706293706294,0.0
79.5,0.25967173590204684,0.025098270726376784,0.02199960426905363,529.8,68.6,0.0,0.0,0.0,22.6,46.0,0.0,0.3294460641399417,0.6705539358600583,0.0
