rng_seed,grain_radius_um,site_area_angstroms_sq,surface_temperature_k,gas_temperature_k,h_gas_density_cm3,sticking_probability,initial_h_count,initial_h_coverage,uv_flux_factor,uv_mode,uv_stimulated_diffusion_factor,enable_LH,enable_diffusion,use_3d_lattice,porosity_fraction,chemisorption_fraction,surface_defect_fraction,E_phys_mean_meV,heterogeneity_E_bind_sigma_meV,E_chem_mean_eV,heterogeneity_E_chem_sigma_eV,uv_pulse_enabled,uv_defect_creation_rate,uv_pulse_duration,er_cross_section_cm2,er_reaction_probability,diffusion_mode,diffusion_rate_cap_s,lh_formation_mode,lh_exclude_chemisorption,enable_chemisorption_diffusion,enable_h2_blocking,E_h2_bind_eV,h2_desorption_prefactor_s,h2_stick_transition_K,h2_stick_prob_lowT,sticking_blocking_strength,er_blocking_strength,beam_dissociation_fraction,h2_beam_stick_probability,enable_grain_cache,grain_cache_dir,sticking_temp_model,arrival_rate_per_site_s,arrival_rate_mode,final_time_mean,final_time_std,final_time_ci95,final_h_atoms_on_surface_mean,final_h_atoms_on_surface_std,final_h_atoms_on_surface_ci95,final_h_surface_coverage_mean,final_h_surface_coverage_std,final_h_surface_coverage_ci95,h2_formed_LH_mean,h2_formed_LH_std,h2_formed_LH_ci95,h2_formed_ER_mean,h2_formed_ER_std,h2_formed_ER_ci95,h2_formed_UV_mean,h2_formed_UV_std,h2_formed_UV_ci95,total_h2_formed_mean,total_h2_formed_std,total_h2_formed_ci95,total_h2_desorbed_mean,total_h2_desorbed_std,total_h2_desorbed_ci95,total_h2_desorbed_LH_mean,total_h2_desorbed_LH_std,total_h2_desorbed_LH_ci95,total_h2_desorbed_ER_mean,total_h2_desorbed_ER_std,total_h2_desorbed_ER_ci95,total_h2_desorbed_UV_mean,total_h2_desorbed_UV_std,total_h2_desorbed_UV_ci95,total_h2_desorbed_beam_mean,total_h2_desorbed_beam_std,total_h2_desorbed_beam_ci95,total_h2_released_formed_mean,total_h2_released_formed_std,total_h2_released_formed_ci95,total_h2_released_beam_mean,total_h2_released_beam_std,total_h2_released_beam_ci95,h2_on_surface_mean,h2_on_surface_std,h2_on_surface_ci95,epsilon_mean,epsilon_std,epsilon_ci95,impinging_h_atoms_mean,impinging_h_atoms_std,impinging_h_atoms_ci95,impinging_h2_molecules_mean,impinging_h2_molecules_std,impinging_h2_molecules_ci95,h2_release_rate_cm2_s_mean,h2_release_rate_cm2_s_std,h2_release_rate_cm2_s_ci95
5100,0.005,25,40.0,40.0,1000.0,0.5,0,0.0,0.0,pulse,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,rate_only,200.0,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,constant,5.730252258681937e-08,gas_kinetic,448324815.2237976,2770892.47001444,991551.136028769,7.966666666666667,4.055505694334753,1.4512440745734931,0.008187735525865023,0.004168042851320404,0.0014915149790066732,2701.1666666666665,38.02275483256666,13.60626807325308,61.2,9.144057802936741,3.2721590608557265,0.0,0.0,0.0,2762.366666666667,38.55089187512808,13.79525948674085,2762.366666666667,38.55089187512808,13.79525948674085,2701.1666666666665,38.02275483256666,13.60626807325308,61.2,9.144057802936741,3.2721590608557265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27623666666666663,0.003855089187512807,0.0013795259486740845,20000.0,0.0,0.0,0.0,0.0,0.0,2533107.5230662473,39444.28987912256,14114.957856624524
5100,0.005,25,40.0,40.0,1000.0,0.5,0,0.0,0.0,pulse,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,rate_only,200.0,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,empirical_exp,5.730252258681937e-08,gas_kinetic,449258138.3464066,2149919.9075683793,769338.9584003538,9.266666666666667,4.378106450505061,1.5666852725723244,0.009523809523809525,0.004499595529809929,0.0016101595812665207,1801.0666666666666,31.524411267256465,11.280865693255638,58.766666666666666,7.45415104596707,2.6674336942855694,0.0,0.0,0.0,1859.8333333333333,32.02378785380873,11.45956530973678,1859.8333333333333,32.02378785380873,11.45956530973678,1801.0666666666666,31.524411267256465,11.280865693255638,58.766666666666666,7.45415104596707,2.6674336942855694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18598333333333336,0.0032023787853808754,0.001145956530973679,20000.0,0.0,0.0,0.0,0.0,0.0,1701912.2975374446,30941.297198449192,11072.201003587188
5100,0.005,25,100.0,100.0,1000.0,0.5,0,0.0,0.0,pulse,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,rate_only,200.0,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,constant,9.060324352379643e-08,gas_kinetic,282956116.9428353,1489741.3175123907,533097.0839733481,14.366666666666667,8.660187675490215,3.099008359501557,0.014765330592668723,0.008900501208109163,0.003185003452725136,2278.0333333333333,32.270925671231694,11.54800244191468,120.4,10.918506908155909,3.9071375182103454,0.0,0.0,0.0,2398.4333333333334,28.28144674313988,10.120385742197834,2398.4333333333334,28.28144674313988,10.120385742197834,2278.0333333333333,32.270925671231694,11.54800244191468,120.4,10.918506908155909,3.9071375182103454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23984333333333335,0.002828144674313984,0.0010120385742197818,20000.0,0.0,0.0,0.0,0.0,0.0,3484749.9242965938,47676.8799127422,17060.952365120243
5100,0.005,25,100.0,100.0,1000.0,0.5,0,0.0,0.0,pulse,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,rate_only,200.0,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,empirical_exp,9.060324352379643e-08,gas_kinetic,283625025.36785597,1883130.9898387461,673869.7702895191,18.866666666666667,9.529385887993982,3.4100469452167923,0.019390202124015068,0.009793819001021565,0.003504673119441719,773.0666666666667,28.101949046816753,10.056153316497527,129.96666666666667,18.780920864157515,6.720666218572079,0.0,0.0,0.0,903.0333333333333,23.323043708231822,8.346044003802637,903.0333333333333,23.323043708231822,8.346044003802637,773.0666666666667,28.101949046816753,10.056153316497527,129.96666666666667,18.780920864157515,6.720666218572079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09030333333333335,0.002332304370823183,0.000834604400380264,20000.0,0.0,0.0,0.0,0.0,0.0,1308988.7992097253,36238.29055330021,12967.70573189301
5100,0.005,25,150.0,300.0,1000.0,0.5,0,0.0,0.0,pulse,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,rate_only,200.0,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,constant,1.5692942111375126e-07,gas_kinetic,163670325.34814134,1068743.6161508237,382444.99134689313,236.9,12.07548099991509,4.321155379767308,0.24347379239465566,0.012410566289738018,0.004441064110757769,0.0,0.0,0.0,1891.7,25.893881583267422,9.266006522421792,0.0,0.0,0.0,1891.7,25.893881583267422,9.266006522421792,1891.7,25.893881583267422,9.266006522421792,0.0,0.0,0.0,1891.7,25.893881583267422,9.266006522421792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18916999999999995,0.0025893881583267417,0.0009266006522421791,20000.0,0.0,0.0,0.0,0.0,0.0,4751654.377630308,69973.84449046849,25039.818667688272
5100,0.005,25,150.0,300.0,1000.0,0.5,0,0.0,0.0,pulse,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,rate_only,200.0,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,empirical_exp,1.5692942111375126e-07,gas_kinetic,163948235.83359846,1005028.8981743489,359644.97233677364,22.633333333333333,5.499111736004049,1.9678318621131967,0.02326139088729017,0.0056517078478972756,0.0020224376794585786,0.0,0.0,0.0,189.8,6.155457348760837,2.2027021232291397,0.0,0.0,0.0,189.8,6.155457348760837,2.2027021232291397,189.8,6.155457348760837,2.2027021232291397,0.0,0.0,0.0,189.8,6.155457348760837,2.2027021232291397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01898,0.0006155457348760836,0.00022027021232291395,20000.0,0.0,0.0,0.0,0.0,0.0,475925.26330949715,15243.314901235048,5454.750182739898
5100,0.005,25,200.0,300.0,1000.0,0.5,0,0.0,0.0,pulse,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,rate_only,200.0,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,constant,1.5692942111375126e-07,gas_kinetic,163927653.0372123,1095924.2795864807,392171.46684144775,235.63333333333333,12.388769478660999,4.433264222086842,0.24217197670435078,0.012732548282282631,0.004556283887036837,0.0,0.0,0.0,1889.5666666666666,27.141625155689443,9.712505825478905,0.0,0.0,0.0,1889.5666666666666,27.141625155689443,9.712505825478905,1889.5666666666666,27.141625155689443,9.712505825478905,0.0,0.0,0.0,1889.5666666666666,27.141625155689443,9.712505825478905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18895666666666672,0.002714162515568945,0.0009712505825478909,20000.0,0.0,0.0,0.0,0.0,0.0,4738922.003192655,77543.89407114034,27748.72611997572
5100,0.005,25,200.0,300.0,1000.0,0.5,0,0.0,0.0,pulse,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,True,0.5,1e-06,1.1e-15,0.9,rate_only,200.0,diffusion_limited,False,False,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,empirical_exp,1.5692942111375126e-07,gas_kinetic,163947823.05613148,1004956.1951238498,359618.9558842786,22.633333333333333,5.499111736004049,1.9678318621131967,0.02326139088729017,0.0056517078478972756,0.0020224376794585786,0.0,0.0,0.0,189.8,6.155457348760837,2.2027021232291397,0.0,0.0,0.0,189.8,6.155457348760837,2.2027021232291397,189.8,6.155457348760837,2.2027021232291397,0.0,0.0,0.0,189.8,6.155457348760837,2.2027021232291397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01898,0.0006155457348760836,0.00022027021232291395,20000.0,0.0,0.0,0.0,0.0,0.0,475926.4599020217,15243.330681059759,5454.755829477651
