temperature_k,epsilon_prompt_mean,epsilon_prompt_std,epsilon_prompt_ci95,epsilon_released_total_mean,epsilon_released_total_std,epsilon_released_total_ci95,impinging_atoms_mean,h2_desorbed_mean,h2_released_total_mean,theta_h2_mean,theta_h2_std,theta_h2_ci95,h2_desorbed_LH_mean,h2_desorbed_ER_mean,h2_desorbed_UV_mean,frac_desorbed_LH,frac_desorbed_ER,frac_desorbed_UV
52.5,0.27457711291579645,0.036964089966549186,0.03240045341351579,0.27457711291579645,0.036964089966549186,0.03240045341351579,500.8,69.0,69.0,0.0,0.0,0.0,56.0,13.0,0.0,0.8115942028985508,0.18840579710144928,0.0
53.5,0.28523919577420903,0.02243874885108215,0.019668430562337476,0.28523919577420903,0.02243874885108215,0.019668430562337476,514.2,73.2,73.2,0.0,0.0,0.0,59.2,14.0,0.0,0.8087431693989071,0.1912568306010929,0.0
54.5,0.30003131146907636,0.038895522934392426,0.03409342905426779,0.30003131146907636,0.038895522934392426,0.03409342905426779,518.0,77.8,77.8,0.0,0.0,0.0,65.2,12.6,0.0,0.8380462724935732,0.16195372750642673,0.0
55.5,0.2913749903093238,0.012800948169350124,0.0112205257909824,0.2913749903093238,0.012800948169350124,0.0112205257909824,541.2,78.8,78.8,0.0,0.0,0.0,65.8,13.0,0.0,0.8350253807106599,0.1649746192893401,0.0
56.5,0.285477477798171,0.02063576816091156,0.018088048307283833,0.285477477798171,0.02063576816091156,0.018088048307283833,505.8,72.2,72.2,0.0,0.0,0.0,58.6,13.6,0.0,0.8116343490304709,0.1883656509695291,0.0
57.5,0.3049812516031744,0.026751449772943917,0.023448679594077773,0.3049812516031744,0.026751449772943917,0.023448679594077773,511.2,78.0,78.0,0.0,0.0,0.0,64.4,13.6,0.0,0.8256410256410256,0.17435897435897435,0.0
58.5,0.2956170526623866,0.021437004182631347,0.018790362645833916,0.2956170526623866,0.021437004182631347,0.018790362645833916,521.8,77.2,77.2,0.0,0.0,0.0,63.0,14.2,0.0,0.8160621761658031,0.18393782383419688,0.0
59.5,0.32639654585813027,0.011915773754719581,0.010444636207063868,0.32639654585813027,0.011915773754719581,0.010444636207063868,498.0,81.2,81.2,0.0,0.0,0.0,66.4,14.8,0.0,0.8177339901477833,0.18226600985221675,0.0
60.5,0.3071522240822805,0.02554648402592704,0.02239248054828946,0.3071522240822805,0.02554648402592704,0.02239248054828946,519.8,79.8,79.8,0.0,0.0,0.0,67.6,12.2,0.0,0.8471177944862155,0.15288220551378445,0.0
61.5,0.3058206300017901,0.014137052306075322,0.012391672703478995,0.3058206300017901,0.014137052306075322,0.012391672703478995,516.2,79.0,79.0,0.0,0.0,0.0,67.4,11.6,0.0,0.8531645569620253,0.1468354430379747,0.0
62.5,0.27911954110200604,0.0057083937764918985,0.0050036277584164695,0.27911954110200604,0.0057083937764918985,0.0050036277584164695,518.8,72.4,72.4,0.0,0.0,0.0,60.0,12.4,0.0,0.8287292817679558,0.1712707182320442,0.0
63.5,0.29249611683285986,0.026360691103796484,0.023106164518849455,0.29249611683285986,0.026360691103796484,0.023106164518849455,511.4,74.8,74.8,0.0,0.0,0.0,57.6,17.2,0.0,0.7700534759358288,0.22994652406417113,0.0
64.5,0.3035702555681418,0.03047425231150748,0.026711859894948238,0.3035702555681418,0.03047425231150748,0.026711859894948238,521.0,79.0,79.0,0.0,0.0,0.0,65.6,13.4,0.0,0.830379746835443,0.16962025316455695,0.0
65.5,0.28530683851220723,0.029136283814681474,0.025539078798771025,0.28530683851220723,0.029136283814681474,0.025539078798771025,509.8,72.8,72.8,0.0,0.0,0.0,59.6,13.2,0.0,0.8186813186813187,0.1813186813186813,0.0
66.5,0.30443930096956573,0.01967959209788558,0.017249923034533224,0.30443930096956573,0.01967959209788558,0.017249923034533224,511.6,77.8,77.8,0.0,0.0,0.0,63.4,14.4,0.0,0.8149100257069408,0.18508997429305912,0.0
67.5,0.3041457234019451,0.012485067812600116,0.010943644450406038,0.3041457234019451,0.012485067812600116,0.010943644450406038,513.0,78.0,78.0,0.0,0.0,0.0,67.0,11.0,0.0,0.8589743589743589,0.14102564102564102,0.0
68.5,0.2857491097800386,0.010667889477738031,0.009350817411081371,0.2857491097800386,0.010667889477738031,0.009350817411081371,519.8,74.4,74.4,0.0,0.0,0.0,61.6,12.8,0.0,0.8279569892473119,0.17204301075268819,0.0
69.5,0.28913785645782386,0.04197841831393333,0.03679570599964779,0.28913785645782386,0.04197841831393333,0.03679570599964779,513.8,74.2,74.2,0.0,0.0,0.0,62.0,12.2,0.0,0.8355795148247979,0.16442048517520216,0.0
70.5,0.30796211699595527,0.01804590113484891,0.015817929767883,0.30796211699595527,0.01804590113484891,0.015817929767883,509.4,78.4,78.4,0.0,0.0,0.0,65.2,13.2,0.0,0.8316326530612245,0.1683673469387755,0.0
71.5,0.2855174085989992,0.016570784927523854,0.014524933403081128,0.2855174085989992,0.016570784927523854,0.014524933403081128,505.0,72.0,72.0,0.0,0.0,0.0,58.6,13.4,0.0,0.8138888888888889,0.18611111111111112,0.0
72.5,0.27977130151975,0.019821060764066246,0.01737392578780557,0.27977130151975,0.019821060764066246,0.01737392578780557,502.4,70.2,70.2,0.0,0.0,0.0,57.4,12.8,0.0,0.8176638176638177,0.18233618233618235,0.0
73.5,0.30680409186683966,0.027834620453864634,0.024398120557396968,0.30680409186683966,0.027834620453864634,0.024398120557396968,533.6,81.8,81.8,0.0,0.0,0.0,69.6,12.2,0.0,0.8508557457212714,0.1491442542787286,0.0
74.5,0.2743037098423729,0.020098016936922567,0.017616688576889177,0.2743037098423729,0.020098016936922567,0.017616688576889177,520.8,71.4,71.4,0.0,0.0,0.0,59.6,11.8,0.0,0.834733893557423,0.16526610644257703,0.0
75.5,0.29944677394875524,0.038461194127398665,0.03371272306935422,0.29944677394875524,0.038461194127398665,0.03371272306935422,510.0,76.4,76.4,0.0,0.0,0.0,63.4,13.0,0.0,0.8298429319371727,0.17015706806282724,0.0
76.5,0.29027257381714033,0.01655437836467699,0.014510552416678466,0.29027257381714033,0.01655437836467699,0.014510552416678466,502.0,72.8,72.8,0.0,0.0,0.0,62.2,10.6,0.0,0.8543956043956044,0.14560439560439561,0.0
77.5,0.28477797539606015,0.009732829892054517,0.008531201546813728,0.28477797539606015,0.009732829892054517,0.008531201546813728,508.8,72.4,72.4,0.0,0.0,0.0,60.8,11.6,0.0,0.8397790055248618,0.16022099447513813,0.0
78.5,0.2984641794836628,0.025258243810261684,0.0221398268595873,0.2984641794836628,0.025258243810261684,0.0221398268595873,519.0,77.6,77.6,0.0,0.0,0.0,62.6,15.0,0.0,0.8067010309278351,0.19329896907216496,0.0
79.5,0.3054753097448321,0.03317754181715499,0.029081397621164178,0.3054753097448321,0.03317754181715499,0.029081397621164178,517.8,79.0,79.0,0.0,0.0,0.0,68.2,10.8,0.0,0.8632911392405064,0.13670886075949368,0.0
