rng_seed,grain_radius_um,site_area_angstroms_sq,surface_temperature_k,gas_temperature_k,h_gas_density_cm3,sticking_probability,sticking_temp_model,initial_h_count,initial_h_coverage,uv_flux_factor,uv_mode,uv_stimulated_diffusion_factor,enable_LH,enable_diffusion,use_3d_lattice,porosity_fraction,chemisorption_fraction,surface_defect_fraction,E_phys_mean_meV,heterogeneity_E_bind_sigma_meV,E_chem_mean_eV,heterogeneity_E_chem_sigma_eV,uv_pulse_enabled,uv_defect_creation_rate,uv_pulse_duration,er_cross_section_cm2,er_reaction_probability,diffusion_rate_cap_s,lh_exclude_chemisorption,enable_chemisorption_diffusion,lh_diffusion_factor,enable_h2_blocking,E_h2_bind_eV,h2_desorption_prefactor_s,h2_stick_transition_K,h2_stick_prob_lowT,sticking_blocking_strength,er_blocking_strength,beam_dissociation_fraction,h2_beam_stick_probability,enable_grain_cache,grain_cache_dir,diffusion_mode,lh_formation_mode,arrival_rate_per_site_s,arrival_rate_mode,final_time_mean,final_time_std,final_time_ci95,final_h_atoms_on_surface_mean,final_h_atoms_on_surface_std,final_h_atoms_on_surface_ci95,final_h_surface_coverage_mean,final_h_surface_coverage_std,final_h_surface_coverage_ci95,h2_formed_LH_mean,h2_formed_LH_std,h2_formed_LH_ci95,h2_formed_ER_mean,h2_formed_ER_std,h2_formed_ER_ci95,h2_formed_UV_mean,h2_formed_UV_std,h2_formed_UV_ci95,total_h2_formed_mean,total_h2_formed_std,total_h2_formed_ci95,total_h2_desorbed_mean,total_h2_desorbed_std,total_h2_desorbed_ci95,total_h2_desorbed_LH_mean,total_h2_desorbed_LH_std,total_h2_desorbed_LH_ci95,total_h2_desorbed_ER_mean,total_h2_desorbed_ER_std,total_h2_desorbed_ER_ci95,total_h2_desorbed_UV_mean,total_h2_desorbed_UV_std,total_h2_desorbed_UV_ci95,total_h2_desorbed_beam_mean,total_h2_desorbed_beam_std,total_h2_desorbed_beam_ci95,total_h2_released_formed_mean,total_h2_released_formed_std,total_h2_released_formed_ci95,total_h2_released_beam_mean,total_h2_released_beam_std,total_h2_released_beam_ci95,h2_on_surface_mean,h2_on_surface_std,h2_on_surface_ci95,epsilon_mean,epsilon_std,epsilon_ci95,impinging_h_atoms_mean,impinging_h_atoms_std,impinging_h_atoms_ci95,impinging_h2_molecules_mean,impinging_h2_molecules_std,impinging_h2_molecules_ci95,h2_release_rate_cm2_s_mean,h2_release_rate_cm2_s_std,h2_release_rate_cm2_s_ci95
5200,0.005,25,20.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,200.0,False,False,0.5,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,explicit,pairs,9.060324352379643e-08,gas_kinetic,284184858.83119076,1759882.9047231413,629766.0094499253,84.2,7.9019857827222655,2.8276892966909726,0.08653648509763619,0.00812125979724796,0.0029061554950575263,3120.0333333333333,46.71519234041854,16.716816887052662,679.9666666666667,30.497578573561782,10.913418332896997,0.0,0.0,0.0,3800.0,39.680621519047946,14.199528047847547,3800.0,39.680621519047946,14.199528047847547,3120.0333333333333,46.71519234041854,16.716816887052662,679.9666666666667,30.497578573561782,10.913418332896997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0039680621519047905,0.0014199528047847533,20000.0,0.0,0.0,0.0,0.0,0.0,5497291.940645659,69817.05268497496,24983.71144067044
5200,0.005,25,20.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,200.0,False,False,0.5,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,rate_only,diffusion_limited,9.060324352379643e-08,gas_kinetic,283478834.6020641,1430478.4337959155,511890.1333935931,8.766666666666667,6.631603193763951,2.3730887256099082,0.009009934909215485,0.006815625070672097,0.0024389401085405014,2794.3,33.71805001111014,12.06584923629926,54.53333333333333,7.7536791415356525,2.7746184467245607,0.0,0.0,0.0,2848.8333333333335,32.87393195677771,11.76378546992317,2848.8333333333335,32.87393195677771,11.76378546992317,2794.3,33.71805001111014,12.06584923629926,54.53333333333333,7.7536791415356525,2.7746184467245607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2848833333333333,0.003287393195677768,0.0011763785469923159,20000.0,0.0,0.0,0.0,0.0,0.0,4131497.2606026395,54484.466593574296,19497.015972799036
5200,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,200.0,False,False,0.5,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,explicit,pairs,9.060324352379643e-08,gas_kinetic,283084539.38329107,1400132.8623098198,501031.1100983572,80.76666666666667,5.870342369932939,2.1006750383765302,0.0830078794107571,0.006033239845768696,0.0021589671514661156,2341.6666666666665,37.84663546594273,13.543244567309626,635.6333333333333,21.55263538303432,7.712511521008304,0.0,0.0,0.0,2977.3,37.827330021450415,13.536336202721303,2977.3,37.827330021450415,13.536336202721303,2341.6666666666665,37.84663546594273,13.543244567309626,635.6333333333333,21.55263538303432,7.712511521008304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29772999999999994,0.003782733002145037,0.001353633620272129,20000.0,0.0,0.0,0.0,0.0,0.0,4323724.902668549,54207.25287420867,19397.816317332683
5200,0.005,25,50.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,200.0,False,False,0.5,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,rate_only,diffusion_limited,9.060324352379643e-08,gas_kinetic,283538749.5741279,1759312.7536944137,629561.9835245743,7.366666666666666,4.597475569178743,1.6451855035211587,0.007571085988352177,0.004725051972434474,0.0016908381331152715,2681.633333333333,37.72996918515365,13.501496074899864,60.3,9.37402868531473,3.354453084222951,0.0,0.0,0.0,2741.9333333333334,37.343635688518354,13.363248408626227,2741.9333333333334,37.343635688518354,13.363248408626227,2681.633333333333,37.72996918515365,13.501496074899864,60.3,9.37402868531473,3.354453084222951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27419333333333334,0.003734363568851837,0.001336324840862623,20000.0,0.0,0.0,0.0,0.0,0.0,3975651.692334394,59852.02182737953,21417.77094520293
5200,0.005,25,80.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,200.0,False,False,0.5,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,explicit,pairs,9.060324352379643e-08,gas_kinetic,283606434.40890676,1417578.8498020244,507274.07654481375,76.36666666666666,6.8152128680461335,2.438792603725186,0.07848578280232957,0.0070043297718870865,0.002506467218628147,2329.733333333333,40.62607735087822,14.537855072176804,640.1,25.156544360025507,9.002153785712018,0.0,0.0,0.0,2969.8333333333335,39.72498851659592,14.215404574019871,2969.8333333333335,39.72498851659592,14.215404574019871,2329.733333333333,40.62607735087822,14.537855072176804,640.1,25.156544360025507,9.002153785712018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29698333333333327,0.003972498851659593,0.0014215404574019876,20000.0,0.0,0.0,0.0,0.0,0.0,4305040.289597346,63895.710150072686,22864.78622764432
5200,0.005,25,80.0,100.0,1000.0,0.5,constant,0,0.0,0.0,continuous,2.0,True,True,True,0.2,0.4,0.15,45.0,5.0,1.75,0.25,False,0.5,1e-06,1.1e-15,0.9,200.0,False,False,0.5,True,0.051,1000000000000.0,20.0,0.45,1.0,1.0,1.0,1.0,True,grain_cache,rate_only,diffusion_limited,9.060324352379643e-08,gas_kinetic,284258192.92116994,1510235.7444918582,540430.9204804155,7.633333333333334,5.573851100626391,1.9945770002588736,0.007845152449468996,0.005728521172277894,0.0020499249745723263,2629.8,33.62511376727325,12.032592428555208,65.16666666666667,7.372284226251975,2.638138029091048,0.0,0.0,0.0,2694.9666666666667,33.623148156501095,12.031889043773875,2694.9666666666667,33.623148156501095,12.031889043773875,2629.8,33.62511376727325,12.032592428555208,65.16666666666667,7.372284226251975,2.638138029091048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26949666666666666,0.0033623148156501055,0.0012031889043773861,20000.0,0.0,0.0,0.0,0.0,0.0,3897576.057553483,49391.98089452621,17674.693369253517
