temperature_k,epsilon_prompt_mean,epsilon_prompt_std,epsilon_prompt_ci95,epsilon_released_total_mean,epsilon_released_total_std,epsilon_released_total_ci95,impinging_atoms_mean,h2_desorbed_mean,h2_released_total_mean,theta_h2_mean,theta_h2_std,theta_h2_ci95,h2_desorbed_LH_mean,h2_desorbed_ER_mean,h2_desorbed_UV_mean,frac_desorbed_LH,frac_desorbed_ER,frac_desorbed_UV
30.5,0.30243217166147646,0.02673000239423775,0.016567427127798882,0.30243217166147646,0.02673000239423775,0.016567427127798882,529.5,80.1,80.1,0.0,0.0,0.0,66.4,13.7,0.0,0.8289637952559301,0.17103620474406991,0.0
31.5,0.30178084504809183,0.029390034686322782,0.01821613222354593,0.30178084504809183,0.029390034686322782,0.01821613222354593,524.2,78.9,78.9,0.0,0.0,0.0,67.8,11.1,0.0,0.8593155893536122,0.14068441064638784,0.0
32.5,0.285626868882739,0.01412536951622995,0.00875499473070829,0.285626868882739,0.01412536951622995,0.00875499473070829,537.7,76.7,76.7,0.0,0.0,0.0,63.4,13.3,0.0,0.8265971316818774,0.17340286831812254,0.0
33.5,0.30560205002956686,0.0269303409614823,0.01669159825822973,0.30560205002956686,0.0269303409614823,0.01669159825822973,523.4,80.0,80.0,0.0,0.0,0.0,67.3,12.7,0.0,0.84125,0.15875,0.0
34.5,0.2857307759349161,0.020865934161699237,0.012932839981784799,0.2857307759349161,0.020865934161699237,0.012932839981784799,528.3,75.4,75.4,0.0,0.0,0.0,61.3,14.1,0.0,0.8129973474801061,0.1870026525198939,0.0
35.5,0.30333627439616023,0.0226000761844753,0.014007672343108854,0.30333627439616023,0.0226000761844753,0.014007672343108854,527.1,80.0,80.0,0.0,0.0,0.0,65.8,14.2,0.0,0.8225,0.1775,0.0
36.5,0.30591596444638564,0.02711712191684029,0.016807366293754532,0.30591596444638564,0.02711712191684029,0.016807366293754532,524.7,80.5,80.5,0.0,0.0,0.0,68.1,12.4,0.0,0.8459627329192546,0.15403726708074533,0.0
37.5,0.30141538230355047,0.028552955506798313,0.017697305172862283,0.30141538230355047,0.028552955506798313,0.017697305172862283,526.2,79.4,79.4,0.0,0.0,0.0,66.3,13.1,0.0,0.8350125944584383,0.16498740554156172,0.0
38.5,0.30069951811134976,0.024914568161401196,0.015442209332670107,0.30069951811134976,0.024914568161401196,0.015442209332670107,526.1,79.0,79.0,0.0,0.0,0.0,66.0,13.0,0.0,0.8354430379746836,0.16455696202531644,0.0
39.5,0.2956720693868252,0.021589709787015923,0.013381440762003817,0.2956720693868252,0.021589709787015923,0.013381440762003817,525.4,77.6,77.6,0.0,0.0,0.0,64.6,13.0,0.0,0.8324742268041238,0.16752577319587628,0.0
40.5,0.3173301439955681,0.030521550040387042,0.01891745270589974,0.3173301439955681,0.030521550040387042,0.01891745270589974,532.3,84.5,84.5,0.0,0.0,0.0,71.8,12.7,0.0,0.8497041420118343,0.1502958579881657,0.0
41.5,0.3036647286418354,0.033899656792118406,0.021011224962773894,0.3036647286418354,0.033899656792118406,0.021011224962773894,523.5,79.5,79.5,0.0,0.0,0.0,67.0,12.5,0.0,0.8427672955974843,0.15723270440251572,0.0
42.5,0.3161246780398117,0.024363021426872248,0.015100357124910726,0.3161246780398117,0.024363021426872248,0.015100357124910726,506.5,80.1,80.1,0.0,0.0,0.0,66.6,13.5,0.0,0.8314606741573034,0.16853932584269662,0.0
43.5,0.28652077301666995,0.030051554835938233,0.01862614666015845,0.28652077301666995,0.030051554835938233,0.01862614666015845,528.3,75.8,75.8,0.0,0.0,0.0,62.2,13.6,0.0,0.820580474934037,0.17941952506596306,0.0
44.5,0.2970039221880937,0.029822389447588218,0.018484108480898088,0.2970039221880937,0.029822389447588218,0.018484108480898088,529.7,78.7,78.7,0.0,0.0,0.0,66.0,12.7,0.0,0.8386277001270648,0.1613722998729352,0.0
45.5,0.31454899532270464,0.02941284808222166,0.018230272112817837,0.31454899532270464,0.02941284808222166,0.018230272112817837,511.7,80.6,80.6,0.0,0.0,0.0,68.1,12.5,0.0,0.8449131513647643,0.15508684863523572,0.0
46.5,0.2938453222639257,0.029788610365501157,0.018463171988911765,0.2938453222639257,0.029788610365501157,0.018463171988911765,532.9,78.2,78.2,0.0,0.0,0.0,65.3,12.9,0.0,0.8350383631713555,0.1649616368286445,0.0
47.5,0.29536190617212454,0.026237798975441453,0.01626235628819735,0.29536190617212454,0.026237798975441453,0.01626235628819735,531.1,78.5,78.5,0.0,0.0,0.0,63.1,15.4,0.0,0.8038216560509555,0.1961783439490446,0.0
48.5,0.293007577496866,0.018988366375455826,0.011769111411270489,0.293007577496866,0.018988366375455826,0.011769111411270489,527.0,77.2,77.2,0.0,0.0,0.0,64.7,12.5,0.0,0.8380829015544041,0.16191709844559585,0.0
49.5,0.30766604969839045,0.02494033678107363,0.015458180888613516,0.30766604969839045,0.02494033678107363,0.015458180888613516,523.5,80.6,80.6,0.0,0.0,0.0,67.3,13.3,0.0,0.8349875930521092,0.16501240694789082,0.0
50.5,0.28855826625211556,0.03142638671631889,0.019478276287954194,0.28855826625211556,0.03142638671631889,0.019478276287954194,514.7,74.3,74.3,0.0,0.0,0.0,62.8,11.5,0.0,0.845222072678331,0.15477792732166892,0.0
51.5,0.29933586325436345,0.031015458653184363,0.019223580435692826,0.29933586325436345,0.031015458653184363,0.019223580435692826,534.5,79.9,79.9,0.0,0.0,0.0,66.0,13.9,0.0,0.8260325406758448,0.1739674593241552,0.0
52.5,0.2810826460263878,0.030106950353312227,0.01866048115754324,0.2810826460263878,0.030106950353312227,0.01866048115754324,534.9,75.3,75.3,0.0,0.0,0.0,61.4,13.9,0.0,0.8154050464807437,0.1845949535192563,0.0
53.5,0.30813208699798655,0.030238173854754163,0.018741814326374624,0.30813208699798655,0.030238173854754163,0.018741814326374624,531.0,81.8,81.8,0.0,0.0,0.0,67.3,14.5,0.0,0.8227383863080685,0.17726161369193155,0.0
54.5,0.29705336374054475,0.030780075277668014,0.019077688308058633,0.29705336374054475,0.030780075277668014,0.019077688308058633,526.2,78.2,78.2,0.0,0.0,0.0,62.7,15.5,0.0,0.8017902813299232,0.19820971867007672,0.0
55.5,0.3008134120402942,0.01239447618664622,0.00768217593028598,0.3008134120402942,0.01239447618664622,0.00768217593028598,514.7,77.4,77.4,0.0,0.0,0.0,63.5,13.9,0.0,0.8204134366925064,0.17958656330749354,0.0
56.5,0.2954342774876374,0.02470157400576972,0.015310194187290538,0.2954342774876374,0.02470157400576972,0.015310194187290538,534.9,79.1,79.1,0.0,0.0,0.0,66.6,12.5,0.0,0.8419721871049305,0.15802781289506954,0.0
57.5,0.3016701422046018,0.032695651378991025,0.020264974676325608,0.3016701422046018,0.032695651378991025,0.020264974676325608,519.6,78.5,78.5,0.0,0.0,0.0,66.9,11.6,0.0,0.8522292993630574,0.14777070063694267,0.0
58.5,0.30347550709672366,0.01390731813741822,0.008619845085927181,0.30347550709672366,0.01390731813741822,0.008619845085927181,515.9,78.2,78.2,0.0,0.0,0.0,63.8,14.4,0.0,0.8158567774936062,0.18414322250639387,0.0
59.5,0.3043461555590632,0.029492106341555562,0.018279396890901422,0.3043461555590632,0.029492106341555562,0.018279396890901422,520.6,79.3,79.3,0.0,0.0,0.0,67.0,12.3,0.0,0.8448928121059268,0.15510718789407313,0.0
60.5,0.3037145987273114,0.023401745725739005,0.014504552272619282,0.3037145987273114,0.023401745725739005,0.014504552272619282,521.5,79.2,79.2,0.0,0.0,0.0,67.1,12.1,0.0,0.8472222222222222,0.1527777777777778,0.0
61.5,0.28300091133669286,0.028748917683249758,0.017818763788177035,0.28300091133669286,0.028748917683249758,0.017818763788177035,530.3,74.8,74.8,0.0,0.0,0.0,61.1,13.7,0.0,0.8168449197860963,0.18315508021390375,0.0
62.5,0.3144315239434037,0.031287298794816135,0.019392068701068584,0.3144315239434037,0.031287298794816135,0.019392068701068584,516.0,81.2,81.2,0.0,0.0,0.0,67.0,14.2,0.0,0.8251231527093597,0.1748768472906404,0.0
63.5,0.2983344867697471,0.01686124327132763,0.010450706852238416,0.2983344867697471,0.01686124327132763,0.010450706852238416,519.9,77.6,77.6,0.0,0.0,0.0,64.5,13.1,0.0,0.8311855670103093,0.16881443298969073,0.0
64.5,0.30946464765839315,0.03007973882127023,0.018643615275247667,0.30946464765839315,0.03007973882127023,0.018643615275247667,536.6,83.1,83.1,0.0,0.0,0.0,68.8,14.3,0.0,0.8279181708784596,0.17208182912154033,0.0
65.5,0.30672913239191446,0.03345175360618294,0.020733611691968707,0.30672913239191446,0.03345175360618294,0.020733611691968707,512.3,78.5,78.5,0.0,0.0,0.0,66.3,12.2,0.0,0.8445859872611465,0.1554140127388535,0.0
66.5,0.30118698227080987,0.012412174761645562,0.007693145620720078,0.30118698227080987,0.012412174761645562,0.007693145620720078,523.5,78.8,78.8,0.0,0.0,0.0,66.5,12.3,0.0,0.8439086294416244,0.15609137055837563,0.0
67.5,0.3016632476767227,0.023326929334732082,0.014458180593047739,0.3016632476767227,0.023326929334732082,0.014458180593047739,530.5,80.0,80.0,0.0,0.0,0.0,66.7,13.3,0.0,0.83375,0.16625,0.0
68.5,0.30921218895497754,0.02663460324525218,0.016508298122662197,0.30921218895497754,0.02663460324525218,0.016508298122662197,526.2,81.3,81.3,0.0,0.0,0.0,67.8,13.5,0.0,0.8339483394833949,0.16605166051660517,0.0
