temperature_k,epsilon_prompt_mean,epsilon_prompt_std,epsilon_prompt_ci95,epsilon_released_total_mean,epsilon_released_total_std,epsilon_released_total_ci95,impinging_atoms_mean,h2_desorbed_mean,h2_released_total_mean,theta_h2_mean,theta_h2_std,theta_h2_ci95,h2_desorbed_LH_mean,h2_desorbed_ER_mean,h2_desorbed_UV_mean,frac_desorbed_LH,frac_desorbed_ER,frac_desorbed_UV
26.5,0.30842893612861044,0.04077062586468171,0.025269895715141353,0.30842893612861044,0.04077062586468171,0.025269895715141353,519.5,80.0,80.0,0.0,0.0,0.0,66.2,13.8,0.0,0.8275,0.1725,0.0
27.5,0.29791523972556244,0.037304739872134875,0.023121717321144764,0.29791523972556244,0.037304739872134875,0.023121717321144764,517.7,77.2,77.2,0.0,0.0,0.0,65.9,11.3,0.0,0.8536269430051814,0.14637305699481865,0.0
28.5,0.2973669102704431,0.023282014612335804,0.014430342159691443,0.2973669102704431,0.023282014612335804,0.014430342159691443,516.7,77.0,77.0,0.0,0.0,0.0,63.5,13.5,0.0,0.8246753246753247,0.17532467532467533,0.0
29.5,0.29231157049890655,0.02896030649111413,0.017949783928701984,0.29231157049890655,0.02896030649111413,0.017949783928701984,513.7,75.1,75.1,0.0,0.0,0.0,62.4,12.7,0.0,0.8308921438082557,0.16910785619174434,0.0
30.5,0.2962501568128379,0.023606624518258176,0.014631537463829905,0.2962501568128379,0.023606624518258176,0.014631537463829905,520.9,77.2,77.2,0.0,0.0,0.0,63.1,14.1,0.0,0.8173575129533679,0.18264248704663213,0.0
31.5,0.2843213502198323,0.023519875992505622,0.014577770170522098,0.2843213502198323,0.023519875992505622,0.014577770170522098,508.2,72.2,72.2,0.0,0.0,0.0,60.7,11.5,0.0,0.8407202216066482,0.1592797783933518,0.0
32.5,0.2965865857175466,0.03564243264312425,0.02209140862627597,0.2965865857175466,0.03564243264312425,0.02209140862627597,520.1,77.0,77.0,0.0,0.0,0.0,64.6,12.4,0.0,0.8389610389610389,0.16103896103896104,0.0
33.5,0.30424802208991786,0.017573930543735954,0.010892435000122162,0.30424802208991786,0.017573930543735954,0.010892435000122162,521.7,79.3,79.3,0.0,0.0,0.0,65.0,14.3,0.0,0.819672131147541,0.18032786885245902,0.0
34.5,0.3005683495605328,0.03046291174586517,0.01888110831441555,0.3005683495605328,0.03046291174586517,0.01888110831441555,521.8,78.6,78.6,0.0,0.0,0.0,64.9,13.7,0.0,0.8256997455470738,0.1743002544529262,0.0
35.5,0.29864086975491355,0.029417500227971495,0.01823315554262684,0.29864086975491355,0.029417500227971495,0.01823315554262684,509.5,76.1,76.1,0.0,0.0,0.0,62.4,13.7,0.0,0.8199737187910644,0.1800262812089356,0.0
36.5,0.29298594067400974,0.017385462229163675,0.010775621128521144,0.29298594067400974,0.017385462229163675,0.010775621128521144,529.9,77.6,77.6,0.0,0.0,0.0,63.9,13.7,0.0,0.8234536082474226,0.17654639175257733,0.0
37.5,0.2955719788608215,0.0261430174923758,0.016203610116364106,0.2955719788608215,0.0261430174923758,0.016203610116364106,512.5,75.8,75.8,0.0,0.0,0.0,63.0,12.8,0.0,0.8311345646437994,0.16886543535620052,0.0
38.5,0.29459430234485595,0.02910236190755408,0.018037830788005124,0.29459430234485595,0.02910236190755408,0.018037830788005124,524.0,77.3,77.3,0.0,0.0,0.0,65.3,12.0,0.0,0.8447606727037517,0.15523932729624837,0.0
39.5,0.29091672684904707,0.03257343582216851,0.020189224689412893,0.29091672684904707,0.03257343582216851,0.020189224689412893,517.7,75.5,75.5,0.0,0.0,0.0,63.2,12.3,0.0,0.8370860927152318,0.1629139072847682,0.0
40.5,0.3005489670289737,0.028326973386120297,0.017557240003346037,0.3005489670289737,0.028326973386120297,0.017557240003346037,523.3,78.5,78.5,0.0,0.0,0.0,64.9,13.6,0.0,0.8267515923566879,0.1732484076433121,0.0
41.5,0.30978123292058773,0.023565948444432036,0.014606326172075409,0.30978123292058773,0.023565948444432036,0.014606326172075409,509.7,78.9,78.9,0.0,0.0,0.0,64.6,14.3,0.0,0.8187579214195184,0.18124207858048164,0.0
42.5,0.29117317008788646,0.020976705360923033,0.01300149668236911,0.29117317008788646,0.020976705360923033,0.01300149668236911,520.0,75.6,75.6,0.0,0.0,0.0,62.7,12.9,0.0,0.8293650793650794,0.17063492063492064,0.0
43.5,0.302646483535565,0.020924193653847636,0.012968949589125473,0.302646483535565,0.020924193653847636,0.012968949589125473,511.8,77.4,77.4,0.0,0.0,0.0,64.8,12.6,0.0,0.8372093023255814,0.16279069767441862,0.0
44.5,0.29285470462368657,0.020362719568018064,0.012620944345282539,0.29285470462368657,0.020362719568018064,0.012620944345282539,507.7,74.3,74.3,0.0,0.0,0.0,61.1,13.2,0.0,0.8223418573351279,0.17765814266487215,0.0
45.5,0.30034769672640155,0.02597488559397865,0.016099400886096557,0.30034769672640155,0.02597488559397865,0.016099400886096557,518.3,77.9,77.9,0.0,0.0,0.0,64.9,13.0,0.0,0.8331193838254172,0.1668806161745828,0.0
46.5,0.30186397453162994,0.032278112320566196,0.02000618128673151,0.30186397453162994,0.032278112320566196,0.02000618128673151,520.1,78.5,78.5,0.0,0.0,0.0,64.6,13.9,0.0,0.8229299363057325,0.1770700636942675,0.0
47.5,0.3022282851513124,0.03795271475533209,0.023523336314651776,0.3022282851513124,0.03795271475533209,0.023523336314651776,505.8,76.4,76.4,0.0,0.0,0.0,65.7,10.7,0.0,0.8599476439790575,0.1400523560209424,0.0
48.5,0.29230918996086724,0.024575585015606857,0.015232105402162776,0.29230918996086724,0.024575585015606857,0.015232105402162776,507.0,74.0,74.0,0.0,0.0,0.0,61.9,12.1,0.0,0.8364864864864865,0.1635135135135135,0.0
49.5,0.3037315088698739,0.03003989379068566,0.01861891906943075,0.3037315088698739,0.03003989379068566,0.01861891906943075,501.7,76.0,76.0,0.0,0.0,0.0,61.9,14.1,0.0,0.8144736842105263,0.18552631578947368,0.0
50.5,0.2962933806450271,0.03198269884473246,0.019823082117443734,0.2962933806450271,0.03198269884473246,0.019823082117443734,521.9,77.1,77.1,0.0,0.0,0.0,64.0,13.1,0.0,0.8300907911802854,0.16990920881971466,0.0
51.5,0.28485249469383667,0.025906650909529615,0.01605710859051332,0.28485249469383667,0.025906650909529615,0.01605710859051332,491.6,70.1,70.1,0.0,0.0,0.0,57.9,12.2,0.0,0.8259629101283881,0.17403708987161198,0.0
52.5,0.2935200756725814,0.03059475293174529,0.018962824328028115,0.2935200756725814,0.03059475293174529,0.018962824328028115,511.5,74.9,74.9,0.0,0.0,0.0,61.8,13.1,0.0,0.8251001335113485,0.17489986648865152,0.0
53.5,0.2892563926237719,0.03237906713664037,0.020068753730004833,0.2892563926237719,0.03237906713664037,0.020068753730004833,511.3,74.1,74.1,0.0,0.0,0.0,61.0,13.1,0.0,0.8232118758434548,0.1767881241565452,0.0
54.5,0.2831108656517537,0.025761653872790745,0.015967238496059608,0.2831108656517537,0.025761653872790745,0.015967238496059608,535.1,75.6,75.6,0.0,0.0,0.0,64.2,11.4,0.0,0.8492063492063492,0.15079365079365079,0.0
55.5,0.30422482322991434,0.022753926276961087,0.014103029618363452,0.30422482322991434,0.022753926276961087,0.014103029618363452,523.8,79.6,79.6,0.0,0.0,0.0,65.3,14.3,0.0,0.8203517587939698,0.17964824120603015,0.0
56.5,0.3019551339184125,0.02350244272238612,0.014566964917756154,0.3019551339184125,0.02350244272238612,0.014566964917756154,512.9,77.4,77.4,0.0,0.0,0.0,64.6,12.8,0.0,0.834625322997416,0.165374677002584,0.0
57.5,0.2962247693775471,0.024595339212679396,0.015244349180357799,0.2962247693775471,0.024595339212679396,0.015244349180357799,511.0,75.8,75.8,0.0,0.0,0.0,61.9,13.9,0.0,0.816622691292876,0.18337730870712401,0.0
58.5,0.30416844117659697,0.03614185127190304,0.022400951499356354,0.30416844117659697,0.03614185127190304,0.022400951499356354,511.1,77.6,77.6,0.0,0.0,0.0,64.0,13.6,0.0,0.8247422680412371,0.17525773195876287,0.0
59.5,0.3020322644587127,0.035038376535546256,0.02171701077191747,0.3020322644587127,0.035038376535546256,0.02171701077191747,505.3,76.2,76.2,0.0,0.0,0.0,61.3,14.9,0.0,0.8044619422572179,0.19553805774278216,0.0
60.5,0.28905328582076467,0.05131962516750661,0.03180823322230253,0.28905328582076467,0.05131962516750661,0.03180823322230253,508.5,73.4,73.4,0.0,0.0,0.0,62.0,11.4,0.0,0.8446866485013624,0.1553133514986376,0.0
61.5,0.300570887519366,0.022613887829439572,0.014016232889347708,0.300570887519366,0.022613887829439572,0.014016232889347708,512.9,77.1,77.1,0.0,0.0,0.0,64.3,12.8,0.0,0.833981841763943,0.16601815823605706,0.0
62.5,0.2902750150972804,0.018183812821590328,0.011270443952230093,0.2902750150972804,0.018183812821590328,0.011270443952230093,523.2,75.9,75.9,0.0,0.0,0.0,62.0,13.9,0.0,0.8168642951251647,0.1831357048748353,0.0
63.5,0.28509326665331725,0.030479450447092427,0.0188913591076377,0.28509326665331725,0.030479450447092427,0.0188913591076377,513.1,73.1,73.1,0.0,0.0,0.0,59.8,13.3,0.0,0.8180574555403557,0.18194254445964433,0.0
64.5,0.29230979524092665,0.03639291306591602,0.022556561211452046,0.29230979524092665,0.03639291306591602,0.022556561211452046,514.7,75.2,75.2,0.0,0.0,0.0,64.1,11.1,0.0,0.8523936170212766,0.14760638297872342,0.0
65.5,0.3113547530465289,0.0252710347017294,0.015663149583377278,0.3113547530465289,0.0252710347017294,0.015663149583377278,525.8,81.9,81.9,0.0,0.0,0.0,69.4,12.5,0.0,0.8473748473748474,0.15262515262515264,0.0
66.5,0.30509628791921795,0.029826408972599656,0.018486599808311126,0.30509628791921795,0.029826408972599656,0.018486599808311126,515.5,78.7,78.7,0.0,0.0,0.0,66.3,12.4,0.0,0.8424396442185514,0.15756035578144853,0.0
67.5,0.2963379934813958,0.034893890038965335,0.02162745711353203,0.2963379934813958,0.034893890038965335,0.02162745711353203,511.9,75.8,75.8,0.0,0.0,0.0,63.8,12.0,0.0,0.841688654353562,0.158311345646438,0.0
68.5,0.3059020169137404,0.03515005174039588,0.021786227780993643,0.3059020169137404,0.03515005174039588,0.021786227780993643,524.6,80.2,80.2,0.0,0.0,0.0,67.6,12.6,0.0,0.8428927680798005,0.1571072319201995,0.0
69.5,0.29349438722495236,0.027653523960205737,0.01713983172468076,0.29349438722495236,0.027653523960205737,0.01713983172468076,508.5,74.6,74.6,0.0,0.0,0.0,63.1,11.5,0.0,0.8458445040214477,0.15415549597855227,0.0
70.5,0.2995283261224599,0.02276911815323117,0.014112445640828655,0.2995283261224599,0.02276911815323117,0.014112445640828655,513.2,76.9,76.9,0.0,0.0,0.0,65.3,11.6,0.0,0.8491547464239272,0.1508452535760728,0.0
71.5,0.2917939132046067,0.032980507431015126,0.020441530286542806,0.2917939132046067,0.032980507431015126,0.020441530286542806,504.5,73.4,73.4,0.0,0.0,0.0,60.5,12.9,0.0,0.8242506811989101,0.17574931880108993,0.0
72.5,0.31223785664383497,0.03231801164792084,0.020030911146035182,0.31223785664383497,0.03231801164792084,0.020030911146035182,516.2,80.6,80.6,0.0,0.0,0.0,66.6,14.0,0.0,0.826302729528536,0.17369727047146402,0.0
73.5,0.2929563554084518,0.040463703115729645,0.025079663024469265,0.2929563554084518,0.040463703115729645,0.025079663024469265,510.0,74.8,74.8,0.0,0.0,0.0,61.4,13.4,0.0,0.820855614973262,0.17914438502673796,0.0
74.5,0.2872537805156406,0.022646615293889255,0.014036517581969535,0.2872537805156406,0.022646615293889255,0.014036517581969535,504.7,72.5,72.5,0.0,0.0,0.0,59.6,12.9,0.0,0.8220689655172414,0.17793103448275863,0.0
75.5,0.29535786028556593,0.03526037401848046,0.02185460623737317,0.29535786028556593,0.03526037401848046,0.02185460623737317,521.7,77.2,77.2,0.0,0.0,0.0,63.6,13.6,0.0,0.8238341968911918,0.17616580310880828,0.0
76.5,0.3089510449090261,0.01935474776959553,0.011996196952037198,0.3089510449090261,0.01935474776959553,0.011996196952037198,510.6,78.8,78.8,0.0,0.0,0.0,66.0,12.8,0.0,0.8375634517766497,0.16243654822335024,0.0
77.5,0.3016427921205852,0.03401694499640982,0.02108392094494737,0.3016427921205852,0.03401694499640982,0.02108392094494737,518.2,78.1,78.1,0.0,0.0,0.0,65.7,12.4,0.0,0.8412291933418694,0.1587708066581306,0.0
78.5,0.29291057808496007,0.028979556489917128,0.01796171520157189,0.29291057808496007,0.028979556489917128,0.01796171520157189,500.9,73.2,73.2,0.0,0.0,0.0,62.4,10.8,0.0,0.8524590163934426,0.14754098360655737,0.0
79.5,0.3076299174478497,0.02620320480449367,0.016240914598901146,0.3076299174478497,0.02620320480449367,0.016240914598901146,507.4,78.0,78.0,0.0,0.0,0.0,64.9,13.1,0.0,0.8320512820512821,0.16794871794871793,0.0
