_mrn_weight,grain_radius_um_mrn,h_gas_density_cm3,mrn_chunk_index,mrn_chunk_n_runs,mrn_size_index,output_filename,raw_runs_output,rng_seed,shard_id,surface_temperature_k,uv_flux_factor
9.710403421165916e-06,0.12275420316818464,1000.0,2,5,9,results/anvil_mrn_r9/aggregated_chunk_0038.csv,results/anvil_mrn_r9/raw_chunk_0038.csv,7110,38,10.0,0.0
9.710403421165916e-06,0.12275420316818464,1000.0,3,5,9,results/anvil_mrn_r9/aggregated_chunk_0039.csv,results/anvil_mrn_r9/raw_chunk_0039.csv,7115,39,10.0,0.0
2.7967645628215314e-06,0.175181479592011,1000.0,0,5,10,results/anvil_mrn_r9/aggregated_chunk_0040.csv,results/anvil_mrn_r9/raw_chunk_0040.csv,7200,40,10.0,0.0
2.7967645628215314e-06,0.175181479592011,1000.0,1,5,10,results/anvil_mrn_r9/aggregated_chunk_0041.csv,results/anvil_mrn_r9/raw_chunk_0041.csv,7205,41,10.0,0.0
2.7967645628215314e-06,0.175181479592011,1000.0,2,5,10,results/anvil_mrn_r9/aggregated_chunk_0042.csv,results/anvil_mrn_r9/raw_chunk_0042.csv,7210,42,10.0,0.0
2.7967645628215314e-06,0.175181479592011,1000.0,3,5,10,results/anvil_mrn_r9/aggregated_chunk_0043.csv,results/anvil_mrn_r9/raw_chunk_0043.csv,7215,43,10.0,0.0
8.055166897396681e-07,0.25,1000.0,0,5,11,results/anvil_mrn_r9/aggregated_chunk_0044.csv,results/anvil_mrn_r9/raw_chunk_0044.csv,7300,44,10.0,0.0
8.055166897396681e-07,0.25,1000.0,1,5,11,results/anvil_mrn_r9/aggregated_chunk_0045.csv,results/anvil_mrn_r9/raw_chunk_0045.csv,7305,45,10.0,0.0
8.055166897396681e-07,0.25,1000.0,2,5,11,results/anvil_mrn_r9/aggregated_chunk_0046.csv,results/anvil_mrn_r9/raw_chunk_0046.csv,7310,46,10.0,0.0
8.055166897396681e-07,0.25,1000.0,3,5,11,results/anvil_mrn_r9/aggregated_chunk_0047.csv,results/anvil_mrn_r9/raw_chunk_0047.csv,7315,47,10.0,0.0
0.7119828920923248,0.004999999999999999,1000.0,0,5,0,results/anvil_mrn_r9/aggregated_chunk_0048.csv,results/anvil_mrn_r9/raw_chunk_0048.csv,16200,48,20.0,0.0
0.7119828920923248,0.004999999999999999,1000.0,1,5,0,results/anvil_mrn_r9/aggregated_chunk_0049.csv,results/anvil_mrn_r9/raw_chunk_0049.csv,16205,49,20.0,0.0
0.7119828920923248,0.004999999999999999,1000.0,2,5,0,results/anvil_mrn_r9/aggregated_chunk_0050.csv,results/anvil_mrn_r9/raw_chunk_0050.csv,16210,50,20.0,0.0
0.7119828920923248,0.004999999999999999,1000.0,3,5,0,results/anvil_mrn_r9/aggregated_chunk_0051.csv,results/anvil_mrn_r9/raw_chunk_0051.csv,16215,51,20.0,0.0
0.20506341864218003,0.007135457486209088,1000.0,0,5,1,results/anvil_mrn_r9/aggregated_chunk_0052.csv,results/anvil_mrn_r9/raw_chunk_0052.csv,16300,52,20.0,0.0
0.20506341864218003,0.007135457486209088,1000.0,1,5,1,results/anvil_mrn_r9/aggregated_chunk_0053.csv,results/anvil_mrn_r9/raw_chunk_0053.csv,16305,53,20.0,0.0
